location,month,day_of_week,hour,crash_risk_count,fatal_crashes,serious_crashes,crash_risk_level
Byron Bay,8,Sunday,6,1,0,0,low
Byron Bay,8,Sunday,8,7,0,2,medium
Byron Bay,8,Sunday,10,8,0,2,medium
Byron Bay,8,Sunday,12,9,0,3,medium
Byron Bay,8,Sunday,14,10,0,2,medium
Byron Bay,8,Sunday,16,5,0,1,low
Byron Bay,8,Sunday,18,2,0,0,low
Byron Bay,8,Sunday,20,8,0,0,medium
Byron Bay,8,Sunday,22,2,0,0,low
Byron Bay,8,Thursday,4,1,0,0,low
Byron Bay,8,Thursday,6,3,0,1,low
Byron Bay,8,Thursday,8,9,0,4,medium
Byron Bay,8,Thursday,10,3,0,2,low
Byron Bay,8,Thursday,12,3,0,0,low
Byron Bay,8,Thursday,14,10,0,2,medium
Byron Bay,8,Thursday,16,7,0,1,medium
Byron Bay,8,Thursday,18,4,0,1,low
Byron Bay,8,Thursday,20,2,0,0,low
Byron Bay,8,Tuesday,6,3,0,1,low
Byron Bay,8,Tuesday,8,5,0,0,low
Byron Bay,8,Tuesday,10,7,0,2,medium
Byron Bay,8,Tuesday,12,2,0,1,low
Byron Bay,8,Tuesday,14,4,0,0,low
Byron Bay,8,Tuesday,16,9,0,1,medium
Byron Bay,8,Tuesday,18,2,0,1,low
Byron Bay,8,Tuesday,20,3,0,0,low
Byron Bay,8,Tuesday,22,4,1,1,low
Byron Bay,8,Wednesday,0,3,0,1,low
Byron Bay,8,Wednesday,6,2,0,0,low
Byron Bay,8,Wednesday,8,7,0,2,medium
Byron Bay,8,Wednesday,10,4,0,2,low
Byron Bay,8,Wednesday,12,4,0,0,low
Byron Bay,8,Wednesday,14,10,0,2,medium
Byron Bay,8,Wednesday,16,3,0,2,low
Byron Bay,8,Wednesday,18,3,0,1,low
Byron Bay,8,Wednesday,20,7,0,2,medium
Byron Bay,8,Wednesday,22,2,0,0,low
Byron Bay,9,Friday,0,2,0,1,low
Byron Bay,9,Friday,2,1,0,0,low
Byron Bay,9,Friday,6,4,0,0,low
Byron Bay,9,Friday,8,5,0,1,low
Byron Bay,9,Friday,10,11,0,2,medium
Byron Bay,9,Friday,12,4,0,1,low
Byron Bay,9,Friday,14,6,0,2,medium
Byron Bay,9,Friday,16,6,0,1,medium
Byron Bay,9,Friday,18,5,0,0,low
Byron Bay,9,Friday,20,6,0,1,medium
Byron Bay,9,Friday,22,7,0,2,medium
Byron Bay,9,Monday,0,1,0,0,low
Byron Bay,9,Monday,2,1,0,1,low
Byron Bay,9,Monday,6,2,0,1,low
Byron Bay,9,Monday,8,5,0,1,low
Byron Bay,9,Monday,10,5,0,2,low
Byron Bay,9,Monday,12,7,0,1,medium
Byron Bay,9,Monday,14,8,0,4,medium
Byron Bay,9,Monday,16,8,0,0,medium
Byron Bay,9,Monday,18,2,1,0,low
Byron Bay,9,Monday,20,5,0,3,low
Byron Bay,9,Saturday,0,2,0,0,low
Byron Bay,9,Saturday,4,1,0,0,low
Byron Bay,9,Saturday,6,5,0,1,low
Byron Bay,9,Saturday,8,4,1,0,low
Byron Bay,9,Saturday,10,10,0,4,medium
Byron Bay,9,Saturday,12,4,0,0,low
Byron Bay,9,Saturday,14,6,0,2,medium
Byron Bay,9,Saturday,16,9,0,5,medium
Byron Bay,9,Saturday,18,7,0,0,medium
Byron Bay,9,Saturday,20,4,0,0,low
Byron Bay,9,Saturday,22,4,1,1,low
Byron Bay,9,Sunday,0,3,0,0,low
Byron Bay,9,Sunday,2,3,0,0,low
Byron Bay,9,Sunday,6,1,0,0,low
Byron Bay,9,Sunday,8,3,0,0,low
Byron Bay,9,Sunday,10,4,0,2,low
Byron Bay,9,Sunday,12,5,0,2,low
Byron Bay,9,Sunday,14,11,0,2,medium
Byron Bay,9,Sunday,16,3,0,0,low
Byron Bay,9,Sunday,18,4,0,0,low
Byron Bay,9,Sunday,20,4,0,0,low
Byron Bay,9,Sunday,22,1,0,0,low
Byron Bay,9,Thursday,2,3,0,0,low
Byron Bay,9,Thursday,6,5,0,0,low
Byron Bay,9,Thursday,8,7,0,1,medium
Byron Bay,9,Thursday,10,7,0,2,medium
Byron Bay,9,Thursday,12,4,0,0,low
Byron Bay,9,Thursday,14,5,0,0,low
Byron Bay,9,Thursday,16,6,0,1,medium
Byron Bay,9,Thursday,18,7,1,0,medium
Byron Bay,9,Thursday,20,3,0,0,low
Byron Bay,9,Thursday,22,1,0,0,low
Byron Bay,9,Tuesday,0,1,0,0,low
Byron Bay,9,Tuesday,4,1,0,0,low
Byron Bay,9,Tuesday,6,6,0,2,medium
Byron Bay,9,Tuesday,8,7,2,1,medium
Byron Bay,9,Tuesday,10,3,0,1,low
Byron Bay,9,Tuesday,12,4,1,1,low
Byron Bay,9,Tuesday,14,8,0,2,medium
Byron Bay,9,Tuesday,16,6,0,2,medium
Byron Bay,9,Tuesday,18,5,0,2,low
Byron Bay,9,Tuesday,20,3,1,1,low
Byron Bay,9,Wednesday,0,2,0,0,low
Byron Bay,9,Wednesday,4,1,0,1,low
Byron Bay,9,Wednesday,6,6,0,4,medium
Byron Bay,9,Wednesday,8,7,0,2,medium
Byron Bay,9,Wednesday,10,2,0,1,low
Byron Bay,9,Wednesday,12,7,0,1,medium
Byron Bay,9,Wednesday,14,3,1,1,low
Byron Bay,9,Wednesday,16,6,2,2,medium
Byron Bay,9,Wednesday,18,8,0,1,medium
Byron Bay,9,Wednesday,20,4,0,0,low
Byron Bay,9,Wednesday,22,2,0,0,low
Byron Bay,10,Friday,2,1,0,1,low
Byron Bay,10,Friday,6,3,0,3,low
Byron Bay,10,Friday,8,3,0,2,low
Byron Bay,10,Friday,10,5,0,0,low
Byron Bay,10,Friday,12,2,1,0,low
Byron Bay,10,Friday,14,6,0,0,medium
Byron Bay,10,Friday,16,8,0,3,medium
Byron Bay,10,Friday,18,1,0,0,low
Byron Bay,10,Friday,20,4,0,4,low
Byron Bay,10,Friday,22,7,0,0,medium
Byron Bay,10,Monday,2,2,0,1,low
Byron Bay,10,Monday,4,1,1,0,low
Byron Bay,10,Monday,6,1,0,0,low
Byron Bay,10,Monday,8,1,0,0,low
Byron Bay,10,Monday,10,5,0,2,low
Byron Bay,10,Monday,12,5,0,2,low
Byron Bay,10,Monday,14,5,0,1,low
Byron Bay,10,Monday,16,4,0,0,low
Byron Bay,10,Monday,18,1,0,0,low
Byron Bay,10,Monday,20,1,0,0,low
Byron Bay,10,Saturday,0,1,0,0,low
Byron Bay,10,Saturday,2,1,0,0,low
Byron Bay,10,Saturday,4,2,0,2,low
Byron Bay,10,Saturday,6,2,0,0,low
Byron Bay,10,Saturday,8,3,0,0,low
Byron Bay,10,Saturday,10,7,0,1,medium
Byron Bay,10,Saturday,12,8,0,2,medium
Byron Bay,10,Saturday,14,6,1,2,medium
Byron Bay,10,Saturday,16,11,0,1,medium
Byron Bay,10,Saturday,18,8,0,3,medium
Byron Bay,10,Saturday,20,5,0,1,low
Byron Bay,10,Saturday,22,2,0,1,low
Byron Bay,10,Sunday,0,1,0,0,low
Byron Bay,10,Sunday,2,4,0,0,low
Byron Bay,10,Sunday,4,5,0,0,low
Byron Bay,10,Sunday,6,2,0,1,low
Byron Bay,10,Sunday,8,4,0,0,low
Byron Bay,10,Sunday,10,8,0,3,medium
Byron Bay,10,Sunday,12,4,0,1,low
Byron Bay,10,Sunday,14,6,0,3,medium
Byron Bay,10,Sunday,16,5,0,3,low
Byron Bay,10,Sunday,18,4,0,1,low
Byron Bay,10,Sunday,20,1,0,0,low
Byron Bay,10,Sunday,22,1,0,0,low
Byron Bay,10,Thursday,0,1,0,0,low
Byron Bay,10,Thursday,6,2,0,1,low
Byron Bay,10,Thursday,8,4,0,1,low
Byron Bay,10,Thursday,10,6,0,1,medium
Byron Bay,10,Thursday,12,2,0,1,low
Byron Bay,10,Thursday,14,13,0,4,medium
Byron Bay,10,Thursday,16,6,0,2,medium
Byron Bay,10,Thursday,18,2,0,0,low
Byron Bay,10,Thursday,20,1,0,0,low
Byron Bay,10,Tuesday,0,1,0,0,low
Byron Bay,10,Tuesday,4,1,0,0,low
Byron Bay,10,Tuesday,6,2,0,0,low
Byron Bay,10,Tuesday,8,2,0,1,low
Byron Bay,10,Tuesday,10,3,0,1,low
Byron Bay,10,Tuesday,12,4,0,0,low
Byron Bay,10,Tuesday,14,7,0,3,medium
Byron Bay,10,Tuesday,16,4,0,0,low
Byron Bay,10,Tuesday,18,3,0,2,low
Byron Bay,10,Tuesday,20,2,0,1,low
Byron Bay,10,Tuesday,22,2,0,1,low
Byron Bay,10,Wednesday,2,1,0,0,low
Byron Bay,10,Wednesday,4,2,0,0,low
Byron Bay,10,Wednesday,6,2,0,0,low
Byron Bay,10,Wednesday,8,7,0,1,medium
Byron Bay,10,Wednesday,10,5,1,1,low
Byron Bay,10,Wednesday,12,5,0,1,low
Byron Bay,10,Wednesday,14,4,0,0,low
Byron Bay,10,Wednesday,16,6,0,1,medium
Byron Bay,10,Wednesday,18,1,0,0,low
Byron Bay,10,Wednesday,20,4,0,1,low
Byron Bay,11,Friday,0,2,0,0,low
Byron Bay,11,Friday,4,3,1,2,low
Byron Bay,11,Friday,6,5,0,1,low
Byron Bay,11,Friday,8,5,0,1,low
Byron Bay,11,Friday,10,5,0,0,low
Byron Bay,11,Friday,12,5,0,1,low
Byron Bay,11,Friday,14,8,0,2,medium
Byron Bay,11,Friday,16,7,0,3,medium
Byron Bay,11,Friday,18,6,0,2,medium
Byron Bay,11,Friday,20,2,1,0,low
Byron Bay,11,Friday,22,6,0,0,medium
Byron Bay,11,Monday,0,1,0,0,low
Byron Bay,11,Monday,4,1,1,0,low
Byron Bay,11,Monday,6,3,0,1,low
Byron Bay,11,Monday,8,3,0,1,low
Byron Bay,11,Monday,10,3,0,0,low
Byron Bay,11,Monday,12,7,0,3,medium
Byron Bay,11,Monday,14,11,2,2,medium
Byron Bay,11,Monday,16,8,0,0,medium
Byron Bay,11,Monday,18,1,0,1,low
Byron Bay,11,Monday,20,7,0,2,medium
Byron Bay,11,Monday,22,2,0,0,low
Byron Bay,11,Saturday,0,3,0,0,low
Byron Bay,11,Saturday,2,2,1,1,low
Byron Bay,11,Saturday,4,1,0,0,low
Byron Bay,11,Saturday,6,4,0,0,low
Byron Bay,11,Saturday,8,1,0,1,low
Byron Bay,11,Saturday,10,6,0,6,medium
Byron Bay,11,Saturday,12,3,0,3,low
Byron Bay,11,Saturday,14,12,0,3,medium
Byron Bay,11,Saturday,16,6,0,4,medium
Byron Bay,11,Saturday,18,4,0,0,low
Byron Bay,11,Saturday,20,3,0,0,low
Byron Bay,11,Saturday,22,4,0,2,low
Byron Bay,11,Sunday,0,1,0,1,low
Byron Bay,11,Sunday,2,2,0,1,low
Byron Bay,11,Sunday,4,1,0,1,low
Byron Bay,11,Sunday,6,1,0,0,low
Byron Bay,11,Sunday,8,5,0,0,low
Byron Bay,11,Sunday,10,8,0,1,medium
Byron Bay,11,Sunday,12,1,0,1,low
Byron Bay,11,Sunday,14,1,0,1,low
Byron Bay,11,Sunday,16,4,0,2,low
Byron Bay,11,Sunday,18,4,0,0,low
Byron Bay,11,Sunday,20,1,0,0,low
Byron Bay,11,Thursday,0,2,0,0,low
Byron Bay,11,Thursday,2,1,0,1,low
Byron Bay,11,Thursday,6,6,0,2,medium
Byron Bay,11,Thursday,8,5,0,2,low
Byron Bay,11,Thursday,10,3,0,2,low
Byron Bay,11,Thursday,12,6,0,2,medium
Byron Bay,11,Thursday,14,7,0,1,medium
Byron Bay,11,Thursday,16,4,0,2,low
Byron Bay,11,Thursday,18,10,1,4,medium
Byron Bay,11,Thursday,20,7,0,1,medium
Byron Bay,11,Thursday,22,1,0,0,low
Byron Bay,11,Tuesday,2,2,1,0,low
Byron Bay,11,Tuesday,6,2,0,1,low
Byron Bay,11,Tuesday,8,3,0,0,low
Byron Bay,11,Tuesday,10,9,1,5,medium
Byron Bay,11,Tuesday,12,5,0,1,low
Byron Bay,11,Tuesday,14,11,1,6,medium
Byron Bay,11,Tuesday,16,4,0,1,low
Byron Bay,11,Tuesday,18,3,0,0,low
Byron Bay,11,Tuesday,20,3,0,2,low
Byron Bay,11,Tuesday,22,4,0,2,low
Byron Bay,11,Wednesday,0,1,0,1,low
Byron Bay,11,Wednesday,2,1,0,0,low
Byron Bay,11,Wednesday,4,1,0,0,low
Byron Bay,11,Wednesday,6,3,0,0,low
Byron Bay,11,Wednesday,8,4,0,0,low
Byron Bay,11,Wednesday,10,5,0,0,low
Byron Bay,11,Wednesday,12,8,0,2,medium
Byron Bay,11,Wednesday,14,9,0,3,medium
Byron Bay,11,Wednesday,16,8,0,1,medium
Byron Bay,11,Wednesday,18,3,0,2,low
Byron Bay,11,Wednesday,20,2,0,0,low
Byron Bay,11,Wednesday,22,2,0,1,low
Byron Bay,12,Friday,0,2,0,0,low
Byron Bay,12,Friday,4,3,0,1,low
Byron Bay,12,Friday,6,2,0,1,low
Byron Bay,12,Friday,8,5,0,0,low
Byron Bay,12,Friday,10,6,0,3,medium
Byron Bay,12,Friday,12,8,1,2,medium
Byron Bay,12,Friday,14,10,0,2,medium
Byron Bay,12,Friday,16,8,0,4,medium
Byron Bay,12,Friday,18,4,0,1,low
Byron Bay,12,Friday,20,3,0,1,low
Byron Bay,12,Friday,22,4,0,1,low
Byron Bay,12,Monday,0,1,0,1,low
Byron Bay,12,Monday,2,1,0,0,low
Byron Bay,12,Monday,6,3,0,2,low
Byron Bay,12,Monday,8,2,0,1,low
Byron Bay,12,Monday,10,5,0,1,low
Byron Bay,12,Monday,12,6,0,3,medium
Byron Bay,12,Monday,14,6,0,0,medium
Byron Bay,12,Monday,16,7,0,3,medium
Byron Bay,12,Monday,18,3,0,1,low
Byron Bay,12,Monday,20,5,0,0,low
Byron Bay,12,Monday,22,1,0,0,low
Byron Bay,12,Saturday,0,5,0,0,low
Byron Bay,12,Saturday,2,3,0,1,low
Byron Bay,12,Saturday,4,4,0,0,low
Byron Bay,12,Saturday,6,4,0,0,low
Byron Bay,12,Saturday,8,4,0,1,low
Byron Bay,12,Saturday,10,8,0,2,medium
Byron Bay,12,Saturday,12,6,0,1,medium
Byron Bay,12,Saturday,14,9,0,3,medium
Byron Bay,12,Saturday,16,3,0,2,low
Byron Bay,12,Saturday,18,7,0,2,medium
Byron Bay,12,Saturday,20,5,1,1,low
Byron Bay,12,Saturday,22,3,0,1,low
Byron Bay,12,Sunday,0,6,0,1,medium
Byron Bay,12,Sunday,2,2,0,0,low
Byron Bay,12,Sunday,6,1,0,1,low
Byron Bay,12,Sunday,8,7,0,1,medium
Byron Bay,12,Sunday,10,3,0,0,low
Byron Bay,12,Sunday,12,5,0,1,low
Byron Bay,12,Sunday,14,7,0,1,medium
Byron Bay,12,Sunday,16,3,0,1,low
Byron Bay,12,Sunday,18,5,0,1,low
Byron Bay,12,Sunday,20,5,0,2,low
Byron Bay,12,Sunday,22,3,0,1,low
Byron Bay,12,Thursday,2,2,0,0,low
Byron Bay,12,Thursday,4,3,0,1,low
Byron Bay,12,Thursday,6,3,0,0,low
Byron Bay,12,Thursday,8,6,0,2,medium
Byron Bay,12,Thursday,10,6,0,1,medium
Byron Bay,12,Thursday,12,2,0,0,low
Byron Bay,12,Thursday,14,10,0,3,medium
Byron Bay,12,Thursday,16,7,0,3,medium
Byron Bay,12,Thursday,18,5,0,1,low
Byron Bay,12,Thursday,20,2,0,1,low
Byron Bay,12,Thursday,22,1,0,0,low
Byron Bay,12,Tuesday,0,2,1,0,low
Byron Bay,12,Tuesday,2,3,0,0,low
Byron Bay,12,Tuesday,6,3,1,1,low
Byron Bay,12,Tuesday,8,2,0,0,low
Byron Bay,12,Tuesday,10,6,0,1,medium
Byron Bay,12,Tuesday,12,4,0,0,low
Byron Bay,12,Tuesday,14,8,0,1,medium
Byron Bay,12,Tuesday,16,5,0,2,low
Byron Bay,12,Tuesday,18,2,0,1,low
Byron Bay,12,Tuesday,20,2,0,0,low
Byron Bay,12,Tuesday,22,3,0,1,low
Byron Bay,12,Wednesday,0,2,0,0,low
Byron Bay,12,Wednesday,6,5,0,2,low
Byron Bay,12,Wednesday,8,4,0,0,low
Byron Bay,12,Wednesday,10,9,0,1,medium
Byron Bay,12,Wednesday,12,13,2,6,medium
Byron Bay,12,Wednesday,14,7,0,0,medium
Byron Bay,12,Wednesday,16,5,0,1,low
Byron Bay,12,Wednesday,18,2,0,1,low
Byron Bay,12,Wednesday,20,3,0,0,low
Byron Bay,12,Wednesday,22,3,0,0,low
Canberra,1,Friday,0,1,0,0,low
Canberra,1,Friday,6,2,0,0,low
Canberra,1,Friday,8,1,0,0,low
Canberra,1,Friday,12,5,1,1,low
Canberra,1,Friday,14,2,0,0,low
Canberra,1,Friday,16,4,1,1,low
Canberra,1,Friday,22,3,0,0,low
Canberra,1,Monday,0,1,0,0,low
Canberra,1,Monday,2,1,0,0,low
Canberra,1,Monday,8,7,0,1,medium
Canberra,1,Monday,10,3,0,0,low
Canberra,1,Monday,12,4,1,0,low
Canberra,1,Monday,14,2,0,1,low
Canberra,1,Monday,16,2,0,0,low
Canberra,1,Monday,18,4,0,0,low
Canberra,1,Monday,20,1,0,0,low
Canberra,1,Monday,22,3,0,0,low
Canberra,1,Saturday,0,3,0,1,low
Canberra,1,Saturday,2,2,0,0,low
Canberra,1,Saturday,4,2,0,0,low
Canberra,1,Saturday,6,1,0,1,low
Canberra,1,Saturday,8,2,0,1,low
Canberra,1,Saturday,10,6,0,0,medium
Canberra,1,Saturday,12,5,1,1,low
Canberra,1,Saturday,14,3,0,0,low
Canberra,1,Saturday,16,3,0,1,low
Canberra,1,Saturday,18,1,0,0,low
Canberra,1,Saturday,20,3,0,1,low
Canberra,1,Saturday,22,3,0,1,low
Canberra,1,Sunday,0,1,0,0,low
Canberra,1,Sunday,2,6,1,0,medium
Canberra,1,Sunday,8,2,0,0,low
Canberra,1,Sunday,10,4,1,0,low
Canberra,1,Sunday,12,10,1,1,medium
Canberra,1,Sunday,14,5,0,0,low
Canberra,1,Sunday,18,4,0,1,low
Canberra,1,Sunday,20,5,0,0,low
Canberra,1,Sunday,22,1,0,0,low
Canberra,1,Thursday,4,1,0,0,low
Canberra,1,Thursday,6,1,0,0,low
Canberra,1,Thursday,8,2,0,0,low
Canberra,1,Thursday,12,2,1,0,low
Canberra,1,Thursday,14,1,0,1,low
Canberra,1,Thursday,16,5,1,0,low
Canberra,1,Thursday,18,2,0,0,low
Canberra,1,Thursday,22,2,0,1,low
Canberra,1,Tuesday,0,1,0,0,low
Canberra,1,Tuesday,6,1,0,0,low
Canberra,1,Tuesday,8,1,0,0,low
Canberra,1,Tuesday,10,3,0,1,low
Canberra,1,Tuesday,12,4,0,0,low
Canberra,1,Tuesday,14,3,1,0,low
Canberra,1,Tuesday,16,5,0,1,low
Canberra,1,Tuesday,18,3,0,0,low
Canberra,1,Tuesday,22,4,0,0,low
Canberra,1,Wednesday,2,1,0,0,low
Canberra,1,Wednesday,6,2,0,0,low
Canberra,1,Wednesday,8,1,0,0,low
Canberra,1,Wednesday,10,2,0,0,low
Canberra,1,Wednesday,12,3,0,2,low
Canberra,1,Wednesday,14,6,0,1,medium
Canberra,1,Wednesday,16,5,0,0,low
Canberra,1,Wednesday,22,3,0,0,low
Canberra,2,Friday,0,1,0,0,low
Canberra,2,Friday,4,1,0,0,low
Canberra,2,Friday,10,2,0,0,low
Canberra,2,Friday,12,3,0,0,low
Canberra,2,Friday,14,5,0,1,low
Canberra,2,Friday,16,3,0,1,low
Canberra,2,Friday,18,2,0,0,low
Canberra,2,Friday,22,1,0,0,low
Canberra,2,Monday,2,2,0,0,low
Canberra,2,Monday,4,1,0,1,low
Canberra,2,Monday,6,2,0,0,low
Canberra,2,Monday,10,3,0,0,low
Canberra,2,Monday,12,4,0,0,low
Canberra,2,Monday,14,4,0,1,low
Canberra,2,Monday,16,5,0,1,low
Canberra,2,Monday,18,5,1,0,low
Canberra,2,Monday,20,2,0,0,low
Canberra,2,Monday,22,2,1,0,low
Canberra,2,Saturday,0,1,0,0,low
Canberra,2,Saturday,4,2,0,0,low
Canberra,2,Saturday,6,1,0,0,low
Canberra,2,Saturday,8,3,0,1,low
Canberra,2,Saturday,10,9,1,0,medium
Canberra,2,Saturday,12,2,0,0,low
Canberra,2,Saturday,14,6,0,2,medium
Canberra,2,Saturday,16,6,0,2,medium
Canberra,2,Saturday,18,4,0,0,low
Canberra,2,Saturday,20,1,0,0,low
Canberra,2,Saturday,22,2,0,0,low
Canberra,2,Sunday,0,2,0,1,low
Canberra,2,Sunday,2,1,0,0,low
Canberra,2,Sunday,4,3,0,0,low
Canberra,2,Sunday,6,1,0,0,low
Canberra,2,Sunday,8,1,0,0,low
Canberra,2,Sunday,10,5,1,2,low
Canberra,2,Sunday,12,6,1,1,medium
Canberra,2,Sunday,14,3,0,1,low
Canberra,2,Sunday,16,1,0,1,low
Canberra,2,Sunday,20,2,0,0,low
Canberra,2,Sunday,22,4,1,0,low
Canberra,2,Thursday,2,1,0,0,low
Canberra,2,Thursday,6,2,0,0,low
Canberra,2,Thursday,8,3,0,0,low
Canberra,2,Thursday,10,4,0,0,low
Canberra,2,Thursday,14,1,0,0,low
Canberra,2,Thursday,16,6,0,1,medium
Canberra,2,Thursday,18,2,0,0,low
Canberra,2,Thursday,20,1,1,0,low
Canberra,2,Thursday,22,1,0,0,low
Canberra,2,Tuesday,2,2,0,0,low
Canberra,2,Tuesday,6,3,0,0,low
Canberra,2,Tuesday,10,3,0,0,low
Canberra,2,Tuesday,12,1,0,0,low
Canberra,2,Tuesday,14,5,1,1,low
Canberra,2,Tuesday,16,5,0,0,low
Canberra,2,Tuesday,18,6,0,1,medium
Canberra,2,Tuesday,22,2,0,0,low
Canberra,2,Wednesday,0,2,0,0,low
Canberra,2,Wednesday,2,1,0,0,low
Canberra,2,Wednesday,4,1,0,0,low
Canberra,2,Wednesday,6,4,0,0,low
Canberra,2,Wednesday,8,6,0,0,medium
Canberra,2,Wednesday,12,3,0,0,low
Canberra,2,Wednesday,14,2,0,0,low
Canberra,2,Wednesday,16,3,0,0,low
Canberra,2,Wednesday,18,1,0,0,low
Canberra,2,Wednesday,20,1,0,0,low
Canberra,2,Wednesday,22,1,0,0,low
Canberra,3,Friday,0,3,0,0,low
Canberra,3,Friday,2,1,0,0,low
Canberra,3,Friday,6,1,0,0,low
Canberra,3,Friday,8,3,1,0,low
Canberra,3,Friday,10,4,1,0,low
Canberra,3,Friday,12,7,0,0,medium
Canberra,3,Friday,14,5,0,0,low
Canberra,3,Friday,16,5,0,1,low
Canberra,3,Friday,18,2,0,0,low
Canberra,3,Friday,20,2,0,0,low
Canberra,3,Friday,22,1,0,1,low
Canberra,3,Monday,0,1,0,0,low
Canberra,3,Monday,4,1,0,0,low
Canberra,3,Monday,6,4,0,2,low
Canberra,3,Monday,8,3,0,0,low
Canberra,3,Monday,10,3,0,1,low
Canberra,3,Monday,12,5,0,0,low
Canberra,3,Monday,14,6,0,0,medium
Canberra,3,Monday,16,6,0,1,medium
Canberra,3,Monday,20,4,0,1,low
Canberra,3,Saturday,0,1,0,0,low
Canberra,3,Saturday,6,2,0,0,low
Canberra,3,Saturday,8,3,0,0,low
Canberra,3,Saturday,10,2,0,0,low
Canberra,3,Saturday,12,9,0,0,medium
Canberra,3,Saturday,14,4,0,1,low
Canberra,3,Saturday,16,2,0,0,low
Canberra,3,Saturday,18,3,0,0,low
Canberra,3,Saturday,20,1,0,0,low
Canberra,3,Saturday,22,1,0,0,low
Canberra,3,Sunday,0,1,0,0,low
Canberra,3,Sunday,2,2,0,0,low
Canberra,3,Sunday,6,2,0,0,low
Canberra,3,Sunday,8,3,0,0,low
Canberra,3,Sunday,10,5,0,0,low
Canberra,3,Sunday,12,6,0,0,medium
Canberra,3,Sunday,14,7,0,2,medium
Canberra,3,Sunday,16,3,0,1,low
Canberra,3,Sunday,18,4,0,1,low
Canberra,3,Sunday,20,3,0,0,low
Canberra,3,Sunday,22,2,1,0,low
Canberra,3,Thursday,0,1,0,0,low
Canberra,3,Thursday,6,1,0,0,low
Canberra,3,Thursday,8,2,0,1,low
Canberra,3,Thursday,10,1,0,0,low
Canberra,3,Thursday,12,4,1,0,low
Canberra,3,Thursday,14,5,0,0,low
Canberra,3,Thursday,16,7,0,0,medium
Canberra,3,Thursday,18,1,0,0,low
Canberra,3,Thursday,20,2,1,0,low
Canberra,3,Tuesday,0,1,0,0,low
Canberra,3,Tuesday,2,1,0,1,low
Canberra,3,Tuesday,6,2,0,0,low
Canberra,3,Tuesday,8,2,0,0,low
Canberra,3,Tuesday,10,4,0,1,low
Canberra,3,Tuesday,12,4,0,1,low
Canberra,3,Tuesday,14,4,0,1,low
Canberra,3,Tuesday,16,6,0,0,medium
Canberra,3,Tuesday,18,3,0,0,low
Canberra,3,Tuesday,20,1,0,0,low
Canberra,3,Wednesday,0,1,0,1,low
Canberra,3,Wednesday,2,1,0,1,low
Canberra,3,Wednesday,4,2,0,0,low
Canberra,3,Wednesday,6,3,0,0,low
Canberra,3,Wednesday,8,1,0,0,low
Canberra,3,Wednesday,12,7,1,0,medium
Canberra,3,Wednesday,14,4,0,1,low
Canberra,3,Wednesday,16,4,0,0,low
Canberra,3,Wednesday,18,4,1,1,low
Canberra,3,Wednesday,20,1,0,0,low
Canberra,3,Wednesday,22,1,0,0,low
Canberra,4,Friday,0,2,0,0,low
Canberra,4,Friday,2,1,0,0,low
Canberra,4,Friday,4,2,0,1,low
Canberra,4,Friday,6,4,1,1,low
Canberra,4,Friday,8,4,0,0,low
Canberra,4,Friday,10,4,0,2,low
Canberra,4,Friday,12,4,0,2,low
Canberra,4,Friday,14,2,0,0,low
Canberra,4,Friday,16,4,0,0,low
Canberra,4,Friday,18,1,0,0,low
Canberra,4,Friday,20,3,0,0,low
Canberra,4,Friday,22,4,0,0,low
Canberra,4,Monday,0,1,0,0,low
Canberra,4,Monday,4,1,0,0,low
Canberra,4,Monday,6,2,0,0,low
Canberra,4,Monday,8,1,0,0,low
Canberra,4,Monday,10,1,0,0,low
Canberra,4,Monday,12,3,0,0,low
Canberra,4,Monday,14,5,1,0,low
Canberra,4,Monday,16,3,0,0,low
Canberra,4,Monday,20,3,1,0,low
Canberra,4,Monday,22,2,1,0,low
Canberra,4,Saturday,0,3,1,0,low
Canberra,4,Saturday,2,1,0,1,low
Canberra,4,Saturday,4,1,0,0,low
Canberra,4,Saturday,8,2,0,0,low
Canberra,4,Saturday,10,1,0,0,low
Canberra,4,Saturday,12,7,0,1,medium
Canberra,4,Saturday,14,4,0,0,low
Canberra,4,Saturday,16,3,0,1,low
Canberra,4,Saturday,18,4,0,0,low
Canberra,4,Saturday,20,2,0,0,low
Canberra,4,Saturday,22,5,0,0,low
Canberra,4,Sunday,2,1,0,0,low
Canberra,4,Sunday,4,1,0,0,low
Canberra,4,Sunday,10,4,0,1,low
Canberra,4,Sunday,12,7,0,0,medium
Canberra,4,Sunday,14,1,0,0,low
Canberra,4,Sunday,18,2,1,0,low
Canberra,4,Sunday,20,2,0,0,low
Canberra,4,Thursday,4,1,0,0,low
Canberra,4,Thursday,6,2,0,0,low
Canberra,4,Thursday,10,2,0,0,low
Canberra,4,Thursday,12,2,0,0,low
Canberra,4,Thursday,14,7,1,2,medium
Canberra,4,Thursday,16,5,0,0,low
Canberra,4,Thursday,18,2,0,0,low
Canberra,4,Thursday,20,1,0,0,low
Canberra,4,Tuesday,0,1,0,0,low
Canberra,4,Tuesday,4,1,0,0,low
Canberra,4,Tuesday,6,3,0,0,low
Canberra,4,Tuesday,8,2,0,1,low
Canberra,4,Tuesday,10,2,0,0,low
Canberra,4,Tuesday,12,1,0,0,low
Canberra,4,Tuesday,14,1,0,0,low
