datetime,location,pedestrian_count_sum,pedestrian_count_mean,pedestrian_sensor_count
2022-09-19 13:00:00,Sydney CBD,223,55.75,4
2022-09-19 14:00:00,Sydney CBD,120,30.0,4
2022-09-19 15:00:00,Sydney CBD,359,89.75,4
2022-09-19 16:00:00,Sydney CBD,1107,276.75,4
2022-09-19 17:00:00,Sydney CBD,2450,612.5,4
2022-09-19 18:00:00,Sydney CBD,5364,1341.0,4
2022-09-19 19:00:00,Sydney CBD,3530,882.5,4
2022-09-19 20:00:00,Sydney CBD,2608,652.0,4
2022-09-19 21:00:00,Sydney CBD,3249,812.25,4
2022-09-19 22:00:00,Sydney CBD,5372,1343.0,4
2022-09-19 23:00:00,Sydney CBD,5095,1273.75,4
2022-09-20 00:00:00,Sydney CBD,3875,968.75,4
2022-09-20 01:00:00,Sydney CBD,4029,1007.25,4
2022-09-20 02:00:00,Sydney CBD,4014,1003.5,4
2022-09-20 03:00:00,Sydney CBD,5866,1466.5,4
2022-09-20 04:00:00,Sydney CBD,3655,913.75,4
2022-09-20 05:00:00,Sydney CBD,1872,468.0,4
2022-09-20 06:00:00,Sydney CBD,1214,303.5,4
2022-09-20 07:00:00,Sydney CBD,1010,252.5,4
2022-09-20 08:00:00,Sydney CBD,537,134.25,4
2022-09-20 09:00:00,Sydney CBD,246,61.5,4
2022-09-20 10:00:00,Sydney CBD,181,45.25,4
2022-09-20 11:00:00,Sydney CBD,164,41.0,4
2022-09-20 12:00:00,Sydney CBD,170,42.5,4
2022-09-20 13:00:00,Sydney CBD,127,31.75,4
2022-09-20 14:00:00,Sydney CBD,109,27.25,4
2022-09-20 15:00:00,Sydney CBD,388,97.0,4
2022-09-20 16:00:00,Sydney CBD,1250,312.5,4
2022-09-20 17:00:00,Sydney CBD,2802,700.5,4
2022-09-20 18:00:00,Sydney CBD,6485,1621.25,4
2022-09-20 19:00:00,Sydney CBD,4198,1049.5,4
2022-09-20 20:00:00,Sydney CBD,2945,736.25,4
2022-09-20 21:00:00,Sydney CBD,3738,934.5,4
2022-09-20 22:00:00,Sydney CBD,6087,1521.75,4
2022-09-20 23:00:00,Sydney CBD,5695,1423.75,4
2022-09-21 00:00:00,Sydney CBD,4431,1107.75,4
2022-09-21 01:00:00,Sydney CBD,4267,1066.75,4
2022-09-21 02:00:00,Sydney CBD,4886,1221.5,4
2022-09-21 03:00:00,Sydney CBD,6833,1708.25,4
2022-09-21 04:00:00,Sydney CBD,4550,1137.5,4
2022-09-21 05:00:00,Sydney CBD,2182,545.5,4
2022-09-21 06:00:00,Sydney CBD,1527,381.75,4
2022-09-21 07:00:00,Sydney CBD,1424,356.0,4
2022-09-21 08:00:00,Sydney CBD,713,178.25,4
2022-09-21 09:00:00,Sydney CBD,400,100.0,4
2022-09-21 10:00:00,Sydney CBD,280,70.0,4
2022-09-21 11:00:00,Sydney CBD,319,79.75,4
2022-09-21 12:00:00,Sydney CBD,253,63.25,4
2022-09-21 13:00:00,Sydney CBD,124,31.0,4
2022-09-21 14:00:00,Sydney CBD,120,30.0,4
2022-09-21 15:00:00,Sydney CBD,399,99.75,4
2022-09-21 16:00:00,Sydney CBD,1170,292.5,4
2022-09-21 17:00:00,Sydney CBD,2764,691.0,4
2022-09-21 18:00:00,Sydney CBD,6514,1628.5,4
2022-09-21 19:00:00,Sydney CBD,4280,1070.0,4
2022-09-21 20:00:00,Sydney CBD,3060,765.0,4
2022-09-21 21:00:00,Sydney CBD,3694,923.5,4
2022-09-21 22:00:00,Sydney CBD,5908,1477.0,4
2022-09-21 23:00:00,Sydney CBD,5728,1432.0,4
2022-09-22 00:00:00,Sydney CBD,4481,1120.25,4
2022-09-22 01:00:00,Sydney CBD,4224,1056.0,4
2022-09-22 02:00:00,Sydney CBD,4955,1238.75,4
2022-09-22 03:00:00,Sydney CBD,6732,1683.0,4
2022-09-22 04:00:00,Sydney CBD,4331,1082.75,4
2022-09-22 05:00:00,Sydney CBD,2303,575.75,4
2022-09-22 06:00:00,Sydney CBD,1719,429.75,4
2022-09-22 07:00:00,Sydney CBD,1691,422.75,4
2022-09-22 08:00:00,Sydney CBD,1412,353.0,4
2022-09-22 09:00:00,Sydney CBD,740,185.0,4
2022-09-22 10:00:00,Sydney CBD,523,130.75,4
2022-09-22 11:00:00,Sydney CBD,437,109.25,4
2022-09-22 12:00:00,Sydney CBD,376,94.0,4
2022-09-22 13:00:00,Sydney CBD,293,73.25,4
2022-09-22 14:00:00,Sydney CBD,116,29.0,4
2022-09-22 15:00:00,Sydney CBD,103,25.75,4
2022-09-22 16:00:00,Sydney CBD,267,66.75,4
2022-09-22 17:00:00,Sydney CBD,452,113.0,4
2022-09-22 18:00:00,Sydney CBD,628,157.0,4
2022-09-22 19:00:00,Sydney CBD,1079,269.75,4
2022-09-22 20:00:00,Sydney CBD,1841,460.25,4
2022-09-22 21:00:00,Sydney CBD,2638,659.5,4
2022-09-22 22:00:00,Sydney CBD,3259,814.75,4
2022-09-22 23:00:00,Sydney CBD,3335,833.75,4
2022-09-23 00:00:00,Sydney CBD,3844,961.0,4
2022-09-23 01:00:00,Sydney CBD,3565,891.25,4
2022-09-23 02:00:00,Sydney CBD,3412,853.0,4
2022-09-23 03:00:00,Sydney CBD,3006,751.5,4
2022-09-23 04:00:00,Sydney CBD,1887,471.75,4
2022-09-23 05:00:00,Sydney CBD,1398,349.5,4
2022-09-23 06:00:00,Sydney CBD,1012,253.0,4
2022-09-23 07:00:00,Sydney CBD,763,190.75,4
2022-09-23 08:00:00,Sydney CBD,577,144.25,4
2022-09-23 09:00:00,Sydney CBD,367,91.75,4
2022-09-23 10:00:00,Sydney CBD,297,74.25,4
2022-09-23 11:00:00,Sydney CBD,315,78.75,4
2022-09-23 12:00:00,Sydney CBD,375,93.75,4
2022-09-23 13:00:00,Sydney CBD,306,76.5,4
2022-09-23 14:00:00,Sydney CBD,163,40.75,4
2022-09-23 15:00:00,Sydney CBD,308,77.0,4
2022-09-23 16:00:00,Sydney CBD,980,245.0,4
2022-09-23 17:00:00,Sydney CBD,1965,491.25,4
2022-09-23 18:00:00,Sydney CBD,4077,1019.25,4
2022-09-23 19:00:00,Sydney CBD,3280,820.0,4
2022-09-23 20:00:00,Sydney CBD,3079,769.75,4
2022-09-23 21:00:00,Sydney CBD,3552,888.0,4
2022-09-23 22:00:00,Sydney CBD,4971,1242.75,4
2022-09-23 23:00:00,Sydney CBD,4969,1242.25,4
2022-09-24 00:00:00,Sydney CBD,4565,1141.25,4
2022-09-24 01:00:00,Sydney CBD,4486,1121.5,4
2022-09-24 02:00:00,Sydney CBD,4728,1182.0,4
2022-09-24 03:00:00,Sydney CBD,5508,1377.0,4
2022-09-24 04:00:00,Sydney CBD,4021,1005.25,4
2022-09-24 05:00:00,Sydney CBD,2585,646.25,4
2022-09-24 06:00:00,Sydney CBD,2009,502.25,4
2022-09-24 07:00:00,Sydney CBD,1774,443.5,4
2022-09-24 08:00:00,Sydney CBD,1808,452.0,4
2022-09-24 09:00:00,Sydney CBD,1240,310.0,4
2022-09-24 10:00:00,Sydney CBD,612,153.0,4
2022-09-24 11:00:00,Sydney CBD,686,171.5,4
2022-09-24 12:00:00,Sydney CBD,759,189.75,4
2022-09-24 13:00:00,Sydney CBD,752,188.0,4
2022-09-24 14:00:00,Sydney CBD,327,81.75,4
2022-09-24 15:00:00,Sydney CBD,380,95.0,4
2022-09-24 16:00:00,Sydney CBD,845,211.25,4
2022-09-24 17:00:00,Sydney CBD,949,237.25,4
2022-09-24 18:00:00,Sydney CBD,1648,412.0,4
2022-09-24 19:00:00,Sydney CBD,2643,660.75,4
2022-09-24 20:00:00,Sydney CBD,3112,778.0,4
2022-09-24 21:00:00,Sydney CBD,4059,1014.75,4
2022-09-24 22:00:00,Sydney CBD,4239,1059.75,4
2022-09-24 23:00:00,Sydney CBD,4731,1182.75,4
2022-09-25 00:00:00,Sydney CBD,4403,1100.75,4
2022-09-25 01:00:00,Sydney CBD,4464,1116.0,4
2022-09-25 02:00:00,Sydney CBD,4317,1079.25,4
2022-09-25 03:00:00,Sydney CBD,3844,961.0,4
2022-09-25 04:00:00,Sydney CBD,3046,761.5,4
2022-09-25 05:00:00,Sydney CBD,2564,641.0,4
2022-09-25 06:00:00,Sydney CBD,2054,513.5,4
2022-09-25 07:00:00,Sydney CBD,1892,473.0,4
2022-09-25 08:00:00,Sydney CBD,2061,515.25,4
2022-09-25 09:00:00,Sydney CBD,1462,365.5,4
2022-09-25 10:00:00,Sydney CBD,1095,273.75,4
2022-09-25 11:00:00,Sydney CBD,707,176.75,4
2022-09-25 12:00:00,Sydney CBD,841,210.25,4
2022-09-25 13:00:00,Sydney CBD,666,166.5,4
2022-09-25 14:00:00,Sydney CBD,269,67.25,4
2022-09-25 15:00:00,Sydney CBD,293,73.25,4
2022-09-25 16:00:00,Sydney CBD,523,130.75,4
2022-09-25 17:00:00,Sydney CBD,728,182.0,4
2022-09-25 18:00:00,Sydney CBD,1162,290.5,4
2022-09-25 19:00:00,Sydney CBD,1975,493.75,4
2022-09-25 20:00:00,Sydney CBD,3275,818.75,4
2022-09-25 21:00:00,Sydney CBD,3889,972.25,4
2022-09-25 22:00:00,Sydney CBD,4082,1020.5,4
2022-09-25 23:00:00,Sydney CBD,4241,1060.25,4
2022-09-26 00:00:00,Sydney CBD,4276,1069.0,4
2022-09-26 01:00:00,Sydney CBD,4480,1120.0,4
2022-09-26 02:00:00,Sydney CBD,4218,1054.5,4
2022-09-26 03:00:00,Sydney CBD,3483,870.75,4
2022-09-26 04:00:00,Sydney CBD,2364,591.0,4
2022-09-26 05:00:00,Sydney CBD,1604,401.0,4
2022-09-26 06:00:00,Sydney CBD,1101,275.25,4
2022-09-26 07:00:00,Sydney CBD,916,229.0,4
2022-09-26 08:00:00,Sydney CBD,631,157.75,4
2022-09-26 09:00:00,Sydney CBD,437,109.25,4
2022-09-26 10:00:00,Sydney CBD,405,101.25,4
2022-09-26 11:00:00,Sydney CBD,290,72.5,4
2022-09-26 12:00:00,Sydney CBD,195,48.75,4
2022-09-26 13:00:00,Sydney CBD,222,55.5,4
2022-09-26 14:00:00,Sydney CBD,128,32.0,4
2022-09-26 15:00:00,Sydney CBD,365,91.25,4
2022-09-26 16:00:00,Sydney CBD,1110,277.5,4
2022-09-26 17:00:00,Sydney CBD,2360,590.0,4
2022-09-26 18:00:00,Sydney CBD,5170,1292.5,4
2022-09-26 19:00:00,Sydney CBD,3347,836.75,4
2022-09-26 20:00:00,Sydney CBD,2908,727.0,4
2022-09-26 21:00:00,Sydney CBD,3674,918.5,4
2022-09-26 22:00:00,Sydney CBD,5612,1403.0,4
2022-09-26 23:00:00,Sydney CBD,5430,1357.5,4
2022-09-27 00:00:00,Sydney CBD,4375,1093.75,4
2022-09-27 01:00:00,Sydney CBD,4263,1065.75,4
2022-09-27 02:00:00,Sydney CBD,4419,1104.75,4
2022-09-27 03:00:00,Sydney CBD,5879,1469.75,4
2022-09-27 04:00:00,Sydney CBD,3510,877.5,4
2022-09-27 05:00:00,Sydney CBD,1893,473.25,4
2022-09-27 06:00:00,Sydney CBD,1178,294.5,4
2022-09-27 07:00:00,Sydney CBD,1094,273.5,4
2022-09-27 08:00:00,Sydney CBD,628,157.0,4
2022-09-27 09:00:00,Sydney CBD,337,84.25,4
2022-09-27 10:00:00,Sydney CBD,205,51.25,4
2022-09-27 11:00:00,Sydney CBD,223,55.75,4
2022-09-27 12:00:00,Sydney CBD,159,39.75,4
2022-09-27 13:00:00,Sydney CBD,128,32.0,4
2022-09-27 14:00:00,Sydney CBD,116,29.0,4
2022-09-27 15:00:00,Sydney CBD,362,90.5,4
2022-09-27 16:00:00,Sydney CBD,1217,304.25,4
2022-09-27 17:00:00,Sydney CBD,2736,684.0,4
2022-09-27 18:00:00,Sydney CBD,5925,1481.25,4
2022-09-27 19:00:00,Sydney CBD,3867,966.75,4
2022-09-27 20:00:00,Sydney CBD,3105,776.25,4
2022-09-27 21:00:00,Sydney CBD,3754,938.5,4
2022-09-27 22:00:00,Sydney CBD,6353,1588.25,4
2022-09-27 23:00:00,Sydney CBD,6203,1550.75,4
2022-09-28 00:00:00,Sydney CBD,4700,1175.0,4
2022-09-28 01:00:00,Sydney CBD,4497,1124.25,4
2022-09-28 02:00:00,Sydney CBD,5060,1265.0,4
2022-09-28 03:00:00,Sydney CBD,6599,1649.75,4
2022-09-28 04:00:00,Sydney CBD,3892,973.0,4
2022-09-28 05:00:00,Sydney CBD,2041,510.25,4
2022-09-28 06:00:00,Sydney CBD,1370,342.5,4
2022-09-28 07:00:00,Sydney CBD,1155,288.75,4
2022-09-28 08:00:00,Sydney CBD,791,197.75,4
2022-09-28 09:00:00,Sydney CBD,363,90.75,4
2022-09-28 10:00:00,Sydney CBD,202,50.5,4
2022-09-28 11:00:00,Sydney CBD,165,41.25,4
2022-09-28 12:00:00,Sydney CBD,102,25.5,4
2022-09-28 13:00:00,Sydney CBD,102,25.5,4
2022-09-28 14:00:00,Sydney CBD,98,24.5,4
2022-09-28 15:00:00,Sydney CBD,322,80.5,4
2022-09-28 16:00:00,Sydney CBD,1117,279.25,4
2022-09-28 17:00:00,Sydney CBD,2613,653.25,4
2022-09-28 18:00:00,Sydney CBD,6548,1637.0,4
2022-09-28 19:00:00,Sydney CBD,4315,1078.75,4
2022-09-28 20:00:00,Sydney CBD,3453,863.25,4
2022-09-28 21:00:00,Sydney CBD,4410,1102.5,4
2022-09-28 22:00:00,Sydney CBD,6819,1704.75,4
2022-09-28 23:00:00,Sydney CBD,6433,1608.25,4
2022-09-29 00:00:00,Sydney CBD,5381,1345.25,4
2022-09-29 01:00:00,Sydney CBD,4839,1209.75,4
2022-09-29 02:00:00,Sydney CBD,5487,1371.75,4
2022-09-29 03:00:00,Sydney CBD,7303,1825.75,4
2022-09-29 04:00:00,Sydney CBD,4390,1097.5,4
2022-09-29 05:00:00,Sydney CBD,2489,622.25,4
2022-09-29 06:00:00,Sydney CBD,1631,407.75,4
2022-09-29 07:00:00,Sydney CBD,1200,300.0,4
2022-09-29 08:00:00,Sydney CBD,952,238.0,4
2022-09-29 09:00:00,Sydney CBD,454,113.5,4
2022-09-29 10:00:00,Sydney CBD,260,65.0,4
2022-09-29 11:00:00,Sydney CBD,253,63.25,4
2022-09-29 12:00:00,Sydney CBD,175,43.75,4
2022-09-29 13:00:00,Sydney CBD,145,36.25,4
2022-09-29 14:00:00,Sydney CBD,127,31.75,4
2022-09-29 15:00:00,Sydney CBD,391,97.75,4
2022-09-29 16:00:00,Sydney CBD,1314,328.5,4
2022-09-29 17:00:00,Sydney CBD,2808,702.0,4
2022-09-29 18:00:00,Sydney CBD,6684,1671.0,4
2022-09-29 19:00:00,Sydney CBD,4318,1079.5,4
2022-09-29 20:00:00,Sydney CBD,2990,747.5,4
2022-09-29 21:00:00,Sydney CBD,4247,1061.75,4
2022-09-29 22:00:00,Sydney CBD,7058,1764.5,4
2022-09-29 23:00:00,Sydney CBD,6698,1674.5,4
2022-09-30 00:00:00,Sydney CBD,5002,1250.5,4
2022-09-30 01:00:00,Sydney CBD,4110,1027.5,4
2022-09-30 02:00:00,Sydney CBD,4878,1219.5,4
2022-09-30 03:00:00,Sydney CBD,6622,1655.5,4
2022-09-30 04:00:00,Sydney CBD,4639,1159.75,4
2022-09-30 05:00:00,Sydney CBD,2679,669.75,4
2022-09-30 06:00:00,Sydney CBD,1921,480.25,4
2022-09-30 07:00:00,Sydney CBD,1637,409.25,4
2022-09-30 08:00:00,Sydney CBD,1167,291.75,4
2022-09-30 09:00:00,Sydney CBD,666,166.5,4
2022-09-30 10:00:00,Sydney CBD,484,121.0,4
2022-09-30 11:00:00,Sydney CBD,389,97.25,4
2022-09-30 12:00:00,Sydney CBD,305,76.25,4
2022-09-30 13:00:00,Sydney CBD,259,64.75,4
2022-09-30 14:00:00,Sydney CBD,108,27.0,4
2022-09-30 15:00:00,Sydney CBD,298,74.5,4
2022-09-30 16:00:00,Sydney CBD,1003,250.75,4
2022-09-30 17:00:00,Sydney CBD,1988,497.0,4
2022-09-30 18:00:00,Sydney CBD,4027,1006.75,4
2022-09-30 19:00:00,Sydney CBD,2603,650.75,4
2022-09-30 20:00:00,Sydney CBD,2995,748.75,4
2022-09-30 21:00:00,Sydney CBD,3743,935.75,4
2022-09-30 22:00:00,Sydney CBD,5025,1256.25,4
2022-09-30 23:00:00,Sydney CBD,4807,1201.75,4
2022-10-01 00:00:00,Sydney CBD,4850,1212.5,4
2022-10-01 01:00:00,Sydney CBD,4599,1149.75,4
2022-10-01 02:00:00,Sydney CBD,4519,1129.75,4
2022-10-01 03:00:00,Sydney CBD,4993,1248.25,4
2022-10-01 04:00:00,Sydney CBD,3464,866.0,4
2022-10-01 05:00:00,Sydney CBD,2680,670.0,4
2022-10-01 06:00:00,Sydney CBD,2226,556.5,4
2022-10-01 07:00:00,Sydney CBD,1981,495.25,4
2022-10-01 08:00:00,Sydney CBD,2137,534.25,4
2022-10-01 09:00:00,Sydney CBD,1077,269.25,4
2022-10-01 10:00:00,Sydney CBD,178,44.5,4
2022-10-01 11:00:00,Sydney CBD,229,57.25,4
2022-10-01 12:00:00,Sydney CBD,128,32.0,4
2022-10-01 13:00:00,Sydney CBD,122,30.5,4
2022-10-01 14:00:00,Sydney CBD,141,35.25,4
2022-10-01 15:00:00,Sydney CBD,327,81.75,4
2022-10-01 16:00:00,Sydney CBD,885,221.25,4
2022-10-01 17:00:00,Sydney CBD,1245,311.25,4
2022-10-01 18:00:00,Sydney CBD,2331,582.75,4
2022-10-01 19:00:00,Sydney CBD,2049,512.25,4
2022-10-01 20:00:00,Sydney CBD,2206,551.5,4
2022-10-01 21:00:00,Sydney CBD,2413,603.25,4
2022-10-01 22:00:00,Sydney CBD,2877,719.25,4
2022-10-01 23:00:00,Sydney CBD,2958,739.5,4
2022-10-02 00:00:00,Sydney CBD,2695,673.75,4
2022-10-02 01:00:00,Sydney CBD,2656,664.0,4
2022-10-02 03:00:00,Sydney CBD,2619,654.75,4
2022-10-02 04:00:00,Sydney CBD,3029,757.25,4
2022-10-02 05:00:00,Sydney CBD,2300,575.0,4
2022-10-02 06:00:00,Sydney CBD,1472,368.0,4
2022-10-02 07:00:00,Sydney CBD,1076,269.0,4
2022-10-02 08:00:00,Sydney CBD,904,226.0,4
2022-10-02 09:00:00,Sydney CBD,706,176.5,4
2022-10-02 10:00:00,Sydney CBD,448,112.0,4
2022-10-02 11:00:00,Sydney CBD,352,88.0,4
2022-10-02 12:00:00,Sydney CBD,327,81.75,4
2022-10-02 13:00:00,Sydney CBD,234,58.5,4
2022-10-02 14:00:00,Sydney CBD,224,56.0,4
2022-10-02 15:00:00,Sydney CBD,149,37.25,4
2022-10-02 16:00:00,Sydney CBD,396,99.0,4
2022-10-02 17:00:00,Sydney CBD,1185,296.25,4
2022-10-02 18:00:00,Sydney CBD,1861,465.25,4
2022-10-02 19:00:00,Sydney CBD,3672,918.0,4
2022-10-02 20:00:00,Sydney CBD,2565,641.25,4
2022-10-02 21:00:00,Sydney CBD,2281,570.25,4
2022-10-02 22:00:00,Sydney CBD,2527,631.75,4
2022-10-02 23:00:00,Sydney CBD,3402,850.5,4
2022-10-03 00:00:00,Sydney CBD,3430,857.5,4
2022-10-03 01:00:00,Sydney CBD,2985,746.25,4
2022-10-03 02:00:00,Sydney CBD,3216,804.0,4
2022-10-03 03:00:00,Sydney CBD,3253,813.25,4
2022-10-03 04:00:00,Sydney CBD,4016,1004.0,4
2022-10-03 05:00:00,Sydney CBD,3395,848.75,4
2022-10-03 06:00:00,Sydney CBD,2267,566.75,4
2022-10-03 07:00:00,Sydney CBD,2108,527.0,4
2022-10-03 08:00:00,Sydney CBD,1506,376.5,4
2022-10-03 09:00:00,Sydney CBD,866,216.5,4
2022-10-03 10:00:00,Sydney CBD,533,133.25,4
2022-10-03 11:00:00,Sydney CBD,646,161.5,4
2022-10-03 12:00:00,Sydney CBD,334,83.5,4
2022-10-03 13:00:00,Sydney CBD,257,64.25,4
2022-10-03 14:00:00,Sydney CBD,189,47.25,4
2022-10-03 15:00:00,Sydney CBD,283,70.75,4
2022-10-03 16:00:00,Sydney CBD,547,136.75,4
2022-10-03 17:00:00,Sydney CBD,1440,360.0,4
2022-10-03 18:00:00,Sydney CBD,2823,705.75,4
2022-10-03 19:00:00,Sydney CBD,6010,1502.5,4
2022-10-03 20:00:00,Sydney CBD,4268,1067.0,4
2022-10-03 21:00:00,Sydney CBD,3161,790.25,4
2022-10-03 22:00:00,Sydney CBD,3745,936.25,4
2022-10-03 23:00:00,Sydney CBD,5615,1403.75,4
2022-10-04 00:00:00,Sydney CBD,5791,1447.75,4
2022-10-04 01:00:00,Sydney CBD,4750,1187.5,4
2022-10-04 02:00:00,Sydney CBD,4819,1204.75,4
2022-10-04 03:00:00,Sydney CBD,4942,1235.5,4
2022-10-04 04:00:00,Sydney CBD,7020,1755.0,4
2022-10-04 05:00:00,Sydney CBD,5611,1402.75,4
2022-10-04 06:00:00,Sydney CBD,3625,906.25,4
2022-10-04 07:00:00,Sydney CBD,2652,663.0,4
2022-10-04 08:00:00,Sydney CBD,2341,585.25,4
2022-10-04 09:00:00,Sydney CBD,1816,454.0,4
2022-10-04 10:00:00,Sydney CBD,1019,254.75,4
2022-10-04 11:00:00,Sydney CBD,1387,346.75,4
2022-10-04 12:00:00,Sydney CBD,1190,297.5,4
2022-10-04 13:00:00,Sydney CBD,1304,326.0,4
2022-10-04 14:00:00,Sydney CBD,948,237.0,4
2022-10-04 15:00:00,Sydney CBD,410,102.5,4
2022-10-04 16:00:00,Sydney CBD,233,58.25,4
2022-10-04 17:00:00,Sydney CBD,313,78.25,4
2022-10-04 18:00:00,Sydney CBD,535,133.75,4
2022-10-04 19:00:00,Sydney CBD,1053,263.25,4
2022-10-04 20:00:00,Sydney CBD,1983,495.75,4
2022-10-04 21:00:00,Sydney CBD,2651,662.75,4
2022-10-04 22:00:00,Sydney CBD,3408,852.0,4
2022-10-04 23:00:00,Sydney CBD,3852,963.0,4
2022-10-05 00:00:00,Sydney CBD,3972,993.0,4
2022-10-05 01:00:00,Sydney CBD,4032,1008.0,4
2022-10-05 02:00:00,Sydney CBD,3665,916.25,4
2022-10-05 03:00:00,Sydney CBD,3484,871.0,4
2022-10-05 04:00:00,Sydney CBD,3092,773.0,4
2022-10-05 05:00:00,Sydney CBD,2201,550.25,4
2022-10-05 06:00:00,Sydney CBD,1607,401.75,4
2022-10-05 07:00:00,Sydney CBD,1113,278.25,4
2022-10-05 08:00:00,Sydney CBD,777,194.25,4
2022-10-05 09:00:00,Sydney CBD,828,207.0,4
2022-10-05 10:00:00,Sydney CBD,442,110.5,4
2022-10-05 11:00:00,Sydney CBD,181,45.25,4
2022-10-05 12:00:00,Sydney CBD,108,27.0,4
2022-10-05 13:00:00,Sydney CBD,67,16.75,4
2022-10-05 14:00:00,Sydney CBD,74,18.5,4
2022-10-05 15:00:00,Sydney CBD,92,23.0,4
2022-10-05 16:00:00,Sydney CBD,359,89.75,4
2022-10-05 17:00:00,Sydney CBD,963,240.75,4
2022-10-05 18:00:00,Sydney CBD,2541,635.25,4
2022-10-05 19:00:00,Sydney CBD,5612,1403.0,4
2022-10-05 20:00:00,Sydney CBD,3498,874.5,4
2022-10-05 21:00:00,Sydney CBD,2529,632.25,4
2022-10-05 22:00:00,Sydney CBD,2943,735.75,4
2022-10-05 23:00:00,Sydney CBD,4805,1201.25,4
2022-10-06 00:00:00,Sydney CBD,4746,1186.5,4
2022-10-06 01:00:00,Sydney CBD,3528,882.0,4
2022-10-06 02:00:00,Sydney CBD,3653,913.25,4
2022-10-06 03:00:00,Sydney CBD,4224,1056.0,4
2022-10-06 04:00:00,Sydney CBD,6409,1602.25,4
2022-10-06 05:00:00,Sydney CBD,3830,957.5,4
2022-10-06 06:00:00,Sydney CBD,2243,560.75,4
2022-10-06 07:00:00,Sydney CBD,1560,390.0,4
2022-10-06 08:00:00,Sydney CBD,1284,321.0,4
2022-10-06 09:00:00,Sydney CBD,1008,252.0,4
2022-10-06 10:00:00,Sydney CBD,470,117.5,4
2022-10-06 11:00:00,Sydney CBD,651,162.75,4
2022-10-06 12:00:00,Sydney CBD,600,150.0,4
2022-10-06 13:00:00,Sydney CBD,597,149.25,4
2022-10-06 14:00:00,Sydney CBD,398,99.5,4
2022-10-06 15:00:00,Sydney CBD,206,51.5,4
2022-10-06 16:00:00,Sydney CBD,484,121.0,4
2022-10-06 17:00:00,Sydney CBD,1304,326.0,4
2022-10-06 18:00:00,Sydney CBD,2757,689.25,4
2022-10-06 19:00:00,Sydney CBD,5628,1407.0,4
2022-10-06 20:00:00,Sydney CBD,4220,1055.0,4
2022-10-06 21:00:00,Sydney CBD,3590,897.5,4
2022-10-06 22:00:00,Sydney CBD,4276,1069.0,4
2022-10-06 23:00:00,Sydney CBD,6507,1626.75,4
2022-10-07 00:00:00,Sydney CBD,6289,1572.25,4
2022-10-07 01:00:00,Sydney CBD,5453,1363.25,4
2022-10-07 02:00:00,Sydney CBD,5896,1474.0,4
2022-10-07 03:00:00,Sydney CBD,6369,1592.25,4
2022-10-07 04:00:00,Sydney CBD,7713,1928.25,4
2022-10-07 05:00:00,Sydney CBD,6414,1603.5,4
2022-10-07 06:00:00,Sydney CBD,5352,1338.0,4
2022-10-07 07:00:00,Sydney CBD,5232,1308.0,4
2022-10-07 08:00:00,Sydney CBD,4702,1175.5,4
2022-10-07 09:00:00,Sydney CBD,4016,1004.0,4
2022-10-07 10:00:00,Sydney CBD,2628,657.0,4
2022-10-07 11:00:00,Sydney CBD,778,194.5,4
2022-10-07 12:00:00,Sydney CBD,787,196.75,4
2022-10-07 13:00:00,Sydney CBD,911,227.75,4
2022-10-07 14:00:00,Sydney CBD,704,176.0,4
2022-10-07 15:00:00,Sydney CBD,301,75.25,4
2022-10-07 16:00:00,Sydney CBD,91,22.75,4
2022-10-07 17:00:00,Sydney CBD,143,35.75,4
2022-10-07 18:00:00,Sydney CBD,190,47.5,4
2022-10-07 19:00:00,Sydney CBD,369,92.25,4
2022-10-07 20:00:00,Sydney CBD,960,240.0,4
2022-10-07 21:00:00,Sydney CBD,1458,364.5,4
2022-10-07 22:00:00,Sydney CBD,2002,500.5,4
2022-10-07 23:00:00,Sydney CBD,2750,687.5,4
2022-10-08 00:00:00,Sydney CBD,2789,697.25,4
2022-10-08 01:00:00,Sydney CBD,2706,676.5,4
2022-10-08 02:00:00,Sydney CBD,2766,691.5,4
2022-10-08 03:00:00,Sydney CBD,2292,573.0,4
2022-10-08 04:00:00,Sydney CBD,1604,401.0,4
2022-10-08 05:00:00,Sydney CBD,1203,300.75,4
2022-10-08 06:00:00,Sydney CBD,851,212.75,4
2022-10-08 07:00:00,Sydney CBD,502,125.5,4
2022-10-08 08:00:00,Sydney CBD,652,163.0,4
2022-10-08 09:00:00,Sydney CBD,414,103.5,4
2022-10-08 10:00:00,Sydney CBD,237,59.25,4
2022-10-08 11:00:00,Sydney CBD,215,53.75,4
2022-10-08 12:00:00,Sydney CBD,209,52.25,4
2022-10-08 13:00:00,Sydney CBD,245,61.25,4
2022-10-08 14:00:00,Sydney CBD,110,27.5,4
2022-10-08 15:00:00,Sydney CBD,113,28.25,4
2022-10-08 16:00:00,Sydney CBD,272,68.0,4
2022-10-08 17:00:00,Sydney CBD,1114,278.5,4
2022-10-08 18:00:00,Sydney CBD,2572,643.0,4
2022-10-08 19:00:00,Sydney CBD,6153,1538.25,4
2022-10-08 20:00:00,Sydney CBD,4320,1080.0,4
2022-10-08 21:00:00,Sydney CBD,3082,770.5,4
2022-10-08 22:00:00,Sydney CBD,3376,844.0,4
2022-10-08 23:00:00,Sydney CBD,5016,1254.0,4
