event_id,name,date,time,status,venue,city,state,address,latitude,longitude,category,genre,sub_genre,min_price,max_price,url,source,year
1AvGZbgGkRYi_D5,Palace of Dreams Guided Tours,2026-07-31,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-31-07-2026/event/1300635BF0B19ECB,ticketmaster,2026
1AvGZbgGkRV-15F,Palace of Dreams Guided Tours,2026-07-31,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-31-07-2026/event/1300635BF484A2C8,ticketmaster,2026
ZFwVzcymWZ17kApd,Fashion Thrift Society Wollongong | August 1,2026-08-01,10:00:00,onsale,University of Wollongong,Wollongong,NSW,Northfields Ave,-34.40808,150.878247,Miscellaneous,Fairs & Festivals,Fairs & Festivals,,,https://www.moshtix.com.au/v2/event/fashion-thrift-society-wollongong-august-1/185583,ticketmaster,2026
1AvGZbgGkRYi_Du,Palace of Dreams Guided Tours,2026-08-03,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-03-08-2026/event/1300635BF0B19ECD,ticketmaster,2026
1AvGZbgGkRV-151,Palace of Dreams Guided Tours,2026-08-03,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-03-08-2026/event/1300635BF484A2CA,ticketmaster,2026
1AvGZbgGkRYi_D2,Palace of Dreams Guided Tours,2026-08-04,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-04-08-2026/event/1300635BF0B19ECF,ticketmaster,2026
1AvGZbgGkRV-15G,Palace of Dreams Guided Tours,2026-08-04,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-04-08-2026/event/1300635BF484A2CC,ticketmaster,2026
1AvGZbgGkRYi_DK,Palace of Dreams Guided Tours,2026-08-06,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-06-08-2026/event/1300635BF0B19ED3,ticketmaster,2026
1AvGZbgGkRV-15o,Palace of Dreams Guided Tours,2026-08-06,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-06-08-2026/event/1300635BF484A2D1,ticketmaster,2026
1AvGZbgGkRYi_D4,Palace of Dreams Guided Tours,2026-08-07,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-07-08-2026/event/1300635BF0B19ED5,ticketmaster,2026
1AvGZbgGkRV-15K,Palace of Dreams Guided Tours,2026-08-07,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-07-08-2026/event/1300635BF484A2D3,ticketmaster,2026
ZFwVzcymWZ17kA40,Fashion Thrift Society Sydney | September 5,2026-09-05,10:00:00,onsale,Sydney Showground,Sydney Olympic Park,NSW,Showground Rd,-33.846283,151.067227,Miscellaneous,Fairs & Festivals,Fairs & Festivals,,,https://www.moshtix.com.au/v2/event/fashion-thrift-society-sydney-september-5/185564,ticketmaster,2026
17a8v0G6GuMZ-wD,Tulip Time Flower Festival 2026 - Waitlist,2026-09-11,,onsale,Corbett Gardens,Bowral,NSW,Wingecarribee St,-34.47902643,150.41965888,Miscellaneous,Special Interest/Hobby,Flower & Garden,,,https://m.cmpgn.page/3Vr86j?TRACK=250064C377021CBB,ticketmaster,2026
1AKZk39GkeVfgUM,Psychic Medium John Edward,2026-10-25,13:00:00,onsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Psychics/Mediums/Hypnotists,Psychics/Mediums/Hypnotists,,,https://www.ticketmaster.com.au/psychic-medium-john-edward-sydney-25-10-2026/event/13006497B4535DB7,ticketmaster,2026
