event_id,name,date,time,status,venue,city,state,address,latitude,longitude,category,genre,sub_genre,min_price,max_price,url,source,year
16vGZ_A1_G7iUcG,2026 NRL Telstra Premiership - Newcastle Knights v Gold Coast Titans,2026-08-16,14:00:00,onsale,McDonald Jones Stadium,Newcastle,NSW,294 Turton Rd,-32.916649,151.726257,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-newcastle-knights-newcastle-16-08-2026/event/1300645299B36B4C,ticketmaster,2026
1APZko0Gkddiyal,2026 NRL Telstra Premiership - Wests Tigers v Dragons (Round 24),2026-08-16,16:05:00,onsale,CommBank Stadium,Parramatta,NSW,11-13 O'Connell Street,-33.808133,150.999678,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-wests-tigers-parramatta-16-08-2026/event/25006464C3B3926B,ticketmaster,2026
1AKZkCFGkeOfEfH,2026 KenoGO Australian Darts Masters - Last of x16 Matches,2026-08-21,19:00:00,onsale,WIN Entertainment Centre,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.42647834,150.90263958,Sports,Miscellaneous,Miscellaneous,,,https://www.ticketmaster.com.au/2026-kenogo-australian-darts-masters-last-wollongong-21-08-2026/event/13006388A052753C,ticketmaster,2026
17a8v0G61xGaogH,Winx Stakes Day,2026-08-22,10:45:00,onsale,Royal Randwick Racecourse,Randwick,NSW,Alison Road,-33.908595,151.22896,Sports,Equestrian,Horse Racing,,,https://www.ticketmaster.com.au/winx-stakes-day-randwick-22-08-2026/event/250064A88C251D7C,ticketmaster,2026
1avGZ_A1_JpZdGe8,2026 NRL Telstra Premiership - Newcastle Knights v Manly Sea Eagles,2026-08-22,15:00:00,onsale,McDonald Jones Stadium,Newcastle,NSW,294 Turton Rd,-32.916649,151.726257,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-newcastle-knights-newcastle-22-08-2026/event/1300645299996B1F,ticketmaster,2026
1APZkoaGkd16fK5,2026 NRL Telstra Premiership - Rabbitohs v Warriors (Round 25),2026-08-22,17:30:00,onsale,Accor Stadium,Sydney Olympic Park,NSW,15 Edwin Flack Avenue,-33.848603,151.061717,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-rabbitohs-v-sydney-olympic-park-22-08-2026/event/25006449CA1D44CB,ticketmaster,2026
1aKZkCa0yr_ZeG2,"2026 KenoGO Australian Darts Masters - Quarter & Semi-Finals, Finals",2026-08-22,19:00:00,onsale,WIN Entertainment Centre,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.42647834,150.90263958,Sports,Miscellaneous,Miscellaneous,,,https://www.ticketmaster.com.au/2026-kenogo-australian-darts-masters-quarter-wollongong-22-08-2026/event/13006389939799BE,ticketmaster,2026
16efZ_7fyG7XMfy,2026 NRL Telstra Premiership - Sydney Roosters v Tigers (Round 25),2026-08-23,16:05:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-sydney-roosters-sydney-23-08-2026/event/2500644539FB7539,ticketmaster,2026
1AvGZ_eGkUYwAqF,2026 NRL Telstra Premiership Sea Eagles v Dragons (Round 26),2026-08-28,18:00:00,onsale,4 Pines Park,Brookvale,NSW,Pittwater Road,-33.761176,151.276451,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-sea-eagles-brookvale-28-08-2026/event/1300642DB0C85748,ticketmaster,2026
1AefZbzGkTuIgC1, 2026 NRL Telstra Premiership Penrith Panthers v Bulldogs (Round 26),2026-08-28,20:00:00,onsale,CommBank Stadium,Parramatta,NSW,11-13 O'Connell Street,-33.808133,150.999678,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-penrith-panthers-parramatta-28-08-2026/event/2500638FCDA3538A,ticketmaster,2026
17a8v0G61xGa-gX,San Domenico Stakes Day,2026-08-29,10:45:00,onsale,Rosehill Gardens Racecourse,Rosehill,NSW,James Ruse Dr,-33.822586,151.023369,Sports,Equestrian,Horse Racing,,,https://www.ticketmaster.com.au/san-domenico-stakes-day-rosehill-29-08-2026/event/250064A88C261D7E,ticketmaster,2026
1ka8v0oKGA1vEfX,2026 NRL Telstra Premiership - Sydney Roosters v Dolphins (Round 26),2026-08-29,17:30:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-sydney-roosters-sydney-29-08-2026/event/250064453A06753E,ticketmaster,2026
1AefZ_eGkTlGtf3,2026 NRL Telstra Premiership - Parramatta Eels v Sharks (Round 26),2026-08-30,16:05:00,onsale,CommBank Stadium,Parramatta,NSW,11-13 O'Connell Street,-33.808133,150.999678,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-parramatta-eels-parramatta-30-08-2026/event/2500642FEB329512,ticketmaster,2026
16PZkoe-fZA5ea6a,2026 NRL Telstra Premiership Bulldogs v Broncos (Round 27),2026-09-03,19:50:00,onsale,Accor Stadium,Sydney Olympic Park,NSW,15 Edwin Flack Avenue,-33.848603,151.061717,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-bulldogs-v-sydney-olympic-park-03-09-2026/event/25006442854A1868,ticketmaster,2026
1AefZ_7GkcenayC,2026 NRL Telstra Premiership - Rabbitohs v Roosters (Round 27),2026-09-04,20:00:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-rabbitohs-v-sydney-04-09-2026/event/2500644B42A89E4E,ticketmaster,2026
